id,user_id,department_id,full_name,email,gano,entry_year,approval_status,is_assigned
1021,3021,1,YZVM Ogrenci 1021,ogrenci1021@case.local,3.40,2023,approved,0
1022,3022,1,YZVM Ogrenci 1022,ogrenci1022@case.local,3.38,2024,approved,0
1023,3023,1,YZVM Ogrenci 1023,ogrenci1023@case.local,3.36,2023,approved,0
1024,3024,1,YZVM Ogrenci 1024,ogrenci1024@case.local,3.34,2024,approved,0
1025,3025,1,YZVM Ogrenci 1025,ogrenci1025@case.local,3.32,2023,approved,0
1026,3026,1,YZVM Ogrenci 1026,ogrenci1026@case.local,3.30,2024,approved,0
1027,3027,1,YZVM Ogrenci 1027,ogrenci1027@case.local,3.28,2023,approved,0
1028,3028,1,YZVM Ogrenci 1028,ogrenci1028@case.local,3.26,2024,approved,0
1029,3029,1,YZVM Ogrenci 1029,ogrenci1029@case.local,3.24,2023,approved,0
1030,3030,1,YZVM Ogrenci 1030,ogrenci1030@case.local,3.22,2024,approved,0
1031,3031,1,YZVM Ogrenci 1031,ogrenci1031@case.local,3.20,2023,approved,0
1032,3032,1,YZVM Ogrenci 1032,ogrenci1032@case.local,3.18,2024,approved,0
1033,3033,1,YZVM Ogrenci 1033,ogrenci1033@case.local,3.16,2023,approved,0
1034,3034,1,YZVM Ogrenci 1034,ogrenci1034@case.local,3.14,2024,approved,0
1035,3035,1,YZVM Ogrenci 1035,ogrenci1035@case.local,3.12,2023,approved,0
1036,3036,1,YZVM Ogrenci 1036,ogrenci1036@case.local,3.10,2024,approved,0
1037,3037,1,YZVM Ogrenci 1037,ogrenci1037@case.local,3.08,2023,approved,0
1038,3038,1,YZVM Ogrenci 1038,ogrenci1038@case.local,3.06,2024,approved,0
1039,3039,1,YZVM Ogrenci 1039,ogrenci1039@case.local,3.04,2023,approved,0
1040,3040,1,YZVM Ogrenci 1040,ogrenci1040@case.local,3.02,2024,approved,0
1041,3041,1,YZVM Ogrenci 1041,ogrenci1041@case.local,3.00,2023,approved,0
1042,3042,1,YZVM Ogrenci 1042,ogrenci1042@case.local,2.98,2024,approved,0
1043,3043,1,YZVM Ogrenci 1043,ogrenci1043@case.local,2.96,2023,approved,0
1044,3044,1,YZVM Ogrenci 1044,ogrenci1044@case.local,2.94,2024,approved,0
1045,3045,1,YZVM Ogrenci 1045,ogrenci1045@case.local,2.92,2023,approved,0
1046,3046,1,YZVM Ogrenci 1046,ogrenci1046@case.local,2.90,2024,approved,0
1047,3047,1,YZVM Ogrenci 1047,ogrenci1047@case.local,2.88,2023,approved,0
1048,3048,1,YZVM Ogrenci 1048,ogrenci1048@case.local,2.86,2024,approved,0
1049,3049,1,YZVM Ogrenci 1049,ogrenci1049@case.local,2.84,2023,approved,0
1050,3050,1,YZVM Ogrenci 1050,ogrenci1050@case.local,2.82,2024,approved,0
1051,3051,1,YZVM Ogrenci 1051,ogrenci1051@case.local,2.80,2023,approved,0
1052,3052,1,YZVM Ogrenci 1052,ogrenci1052@case.local,2.78,2024,approved,0
1053,3053,1,YZVM Ogrenci 1053,ogrenci1053@case.local,2.76,2023,approved,0
1054,3054,1,YZVM Ogrenci 1054,ogrenci1054@case.local,2.74,2024,approved,0
1055,3055,1,YZVM Ogrenci 1055,ogrenci1055@case.local,2.72,2023,approved,0
1056,3056,1,YZVM Ogrenci 1056,ogrenci1056@case.local,2.70,2024,approved,0
1057,3057,1,YZVM Ogrenci 1057,ogrenci1057@case.local,2.68,2023,approved,0
1058,3058,1,YZVM Ogrenci 1058,ogrenci1058@case.local,2.66,2024,approved,0
1059,3059,1,YZVM Ogrenci 1059,ogrenci1059@case.local,2.64,2023,approved,0
1060,3060,1,YZVM Ogrenci 1060,ogrenci1060@case.local,2.62,2024,approved,0
1061,3061,1,YZVM Ogrenci 1061,ogrenci1061@case.local,2.60,2023,approved,0
1062,3062,1,YZVM Ogrenci 1062,ogrenci1062@case.local,2.58,2024,approved,0
1063,3063,1,YZVM Ogrenci 1063,ogrenci1063@case.local,2.56,2023,approved,0
1064,3064,1,YZVM Ogrenci 1064,ogrenci1064@case.local,2.54,2024,approved,0
1065,3065,1,YZVM Ogrenci 1065,ogrenci1065@case.local,2.52,2023,approved,0
1066,3066,1,YZVM Ogrenci 1066,ogrenci1066@case.local,2.50,2024,approved,0
1067,3067,1,YZVM Ogrenci 1067,ogrenci1067@case.local,2.48,2023,approved,0
1068,3068,1,YZVM Ogrenci 1068,ogrenci1068@case.local,2.46,2024,approved,0
1069,3069,1,YZVM Ogrenci 1069,ogrenci1069@case.local,2.44,2023,approved,0
1070,3070,1,YZVM Ogrenci 1070,ogrenci1070@case.local,2.42,2024,approved,0
1071,3071,1,YZVM Ogrenci 1071,ogrenci1071@case.local,2.40,2023,approved,0
1072,3072,1,YZVM Ogrenci 1072,ogrenci1072@case.local,2.38,2024,approved,0
1073,3073,1,YZVM Ogrenci 1073,ogrenci1073@case.local,2.36,2023,approved,0
1074,3074,1,YZVM Ogrenci 1074,ogrenci1074@case.local,2.34,2024,approved,0
1075,3075,1,YZVM Ogrenci 1075,ogrenci1075@case.local,2.32,2023,approved,0
1076,3076,1,YZVM Ogrenci 1076,ogrenci1076@case.local,2.30,2024,approved,0
1077,3077,1,YZVM Ogrenci 1077,ogrenci1077@case.local,2.28,2023,approved,0
1078,3078,1,YZVM Ogrenci 1078,ogrenci1078@case.local,2.26,2024,approved,0
1079,3079,1,YZVM Ogrenci 1079,ogrenci1079@case.local,2.24,2023,approved,0
1080,3080,1,YZVM Ogrenci 1080,ogrenci1080@case.local,2.22,2024,approved,0
1081,3081,1,YZVM Ogrenci 1081,ogrenci1081@case.local,4.00,2023,approved,0
1082,3082,1,YZVM Ogrenci 1082,ogrenci1082@case.local,3.98,2024,approved,0
1083,3083,1,YZVM Ogrenci 1083,ogrenci1083@case.local,3.96,2023,approved,0
1084,3084,1,YZVM Ogrenci 1084,ogrenci1084@case.local,3.94,2024,approved,0
1085,3085,1,YZVM Ogrenci 1085,ogrenci1085@case.local,3.92,2023,approved,0
1086,3086,1,YZVM Ogrenci 1086,ogrenci1086@case.local,3.90,2024,approved,0
1087,3087,1,YZVM Ogrenci 1087,ogrenci1087@case.local,3.88,2023,approved,0
1088,3088,1,YZVM Ogrenci 1088,ogrenci1088@case.local,3.86,2024,approved,0
1089,3089,1,YZVM Ogrenci 1089,ogrenci1089@case.local,3.84,2023,approved,0
1090,3090,1,YZVM Ogrenci 1090,ogrenci1090@case.local,3.82,2024,approved,0
1091,3091,1,YZVM Ogrenci 1091,ogrenci1091@case.local,3.80,2023,approved,0
1092,3092,1,YZVM Ogrenci 1092,ogrenci1092@case.local,3.78,2024,approved,0
1093,3093,1,YZVM Ogrenci 1093,ogrenci1093@case.local,3.76,2023,approved,0
1094,3094,1,YZVM Ogrenci 1094,ogrenci1094@case.local,3.74,2024,approved,0
1095,3095,1,YZVM Ogrenci 1095,ogrenci1095@case.local,3.72,2023,approved,0
1096,3096,1,YZVM Ogrenci 1096,ogrenci1096@case.local,3.70,2024,approved,0
1097,3097,1,YZVM Ogrenci 1097,ogrenci1097@case.local,3.68,2023,approved,0
1098,3098,1,YZVM Ogrenci 1098,ogrenci1098@case.local,3.66,2024,approved,0
1099,3099,1,YZVM Ogrenci 1099,ogrenci1099@case.local,3.64,2023,approved,0
1100,3100,1,YZVM Ogrenci 1100,ogrenci1100@case.local,3.62,2024,approved,0
1101,3101,1,YZVM Ogrenci 1101,ogrenci1101@case.local,3.60,2023,approved,0
1102,3102,1,YZVM Ogrenci 1102,ogrenci1102@case.local,3.58,2024,approved,0
1103,3103,1,YZVM Ogrenci 1103,ogrenci1103@case.local,3.56,2023,approved,0
1104,3104,1,YZVM Ogrenci 1104,ogrenci1104@case.local,3.54,2024,approved,0
1105,3105,1,YZVM Ogrenci 1105,ogrenci1105@case.local,3.52,2023,approved,0
1106,3106,1,YZVM Ogrenci 1106,ogrenci1106@case.local,3.50,2024,approved,0
1107,3107,1,YZVM Ogrenci 1107,ogrenci1107@case.local,3.48,2023,approved,0
1108,3108,1,YZVM Ogrenci 1108,ogrenci1108@case.local,3.46,2024,approved,0
1109,3109,1,YZVM Ogrenci 1109,ogrenci1109@case.local,3.44,2023,approved,0
1110,3110,1,YZVM Ogrenci 1110,ogrenci1110@case.local,3.42,2024,approved,0
1111,3111,1,YZVM Ogrenci 1111,ogrenci1111@case.local,3.40,2023,approved,0
1112,3112,1,YZVM Ogrenci 1112,ogrenci1112@case.local,3.38,2024,approved,0
1113,3113,1,YZVM Ogrenci 1113,ogrenci1113@case.local,3.36,2023,approved,0
1114,3114,1,YZVM Ogrenci 1114,ogrenci1114@case.local,3.34,2024,approved,0
1115,3115,1,YZVM Ogrenci 1115,ogrenci1115@case.local,3.32,2023,approved,0
1116,3116,1,YZVM Ogrenci 1116,ogrenci1116@case.local,3.30,2024,approved,0
1117,3117,1,YZVM Ogrenci 1117,ogrenci1117@case.local,3.28,2023,approved,0
1118,3118,1,YZVM Ogrenci 1118,ogrenci1118@case.local,3.26,2024,approved,0
1119,3119,1,YZVM Ogrenci 1119,ogrenci1119@case.local,3.24,2023,approved,0
1120,3120,1,YZVM Ogrenci 1120,ogrenci1120@case.local,3.22,2024,approved,0
1121,3121,1,YZVM Ogrenci 1121,ogrenci1121@case.local,3.20,2023,approved,0
1122,3122,1,YZVM Ogrenci 1122,ogrenci1122@case.local,3.18,2024,approved,0
1123,3123,1,YZVM Ogrenci 1123,ogrenci1123@case.local,3.16,2023,approved,0
1124,3124,1,YZVM Ogrenci 1124,ogrenci1124@case.local,3.14,2024,approved,0
1125,3125,1,YZVM Ogrenci 1125,ogrenci1125@case.local,3.12,2023,approved,0
1126,3126,1,YZVM Ogrenci 1126,ogrenci1126@case.local,3.10,2024,approved,0
1127,3127,1,YZVM Ogrenci 1127,ogrenci1127@case.local,3.08,2023,approved,0
1128,3128,1,YZVM Ogrenci 1128,ogrenci1128@case.local,3.06,2024,approved,0
1129,3129,1,YZVM Ogrenci 1129,ogrenci1129@case.local,3.04,2023,approved,0
1130,3130,1,YZVM Ogrenci 1130,ogrenci1130@case.local,3.02,2024,approved,0
1131,3131,1,YZVM Ogrenci 1131,ogrenci1131@case.local,3.00,2023,approved,0
1132,3132,1,YZVM Ogrenci 1132,ogrenci1132@case.local,2.98,2024,approved,0
1133,3133,1,YZVM Ogrenci 1133,ogrenci1133@case.local,2.96,2023,approved,0
1134,3134,1,YZVM Ogrenci 1134,ogrenci1134@case.local,2.94,2024,approved,0
1135,3135,1,YZVM Ogrenci 1135,ogrenci1135@case.local,2.92,2023,approved,0
1136,3136,1,YZVM Ogrenci 1136,ogrenci1136@case.local,2.90,2024,approved,0
1137,3137,1,YZVM Ogrenci 1137,ogrenci1137@case.local,2.88,2023,approved,0
1138,3138,1,YZVM Ogrenci 1138,ogrenci1138@case.local,2.86,2024,approved,0
1139,3139,1,YZVM Ogrenci 1139,ogrenci1139@case.local,2.84,2023,approved,0
1140,3140,1,YZVM Ogrenci 1140,ogrenci1140@case.local,2.82,2024,approved,0
1141,3141,1,YZVM Ogrenci 1141,ogrenci1141@case.local,2.80,2023,approved,0
1142,3142,1,YZVM Ogrenci 1142,ogrenci1142@case.local,2.78,2024,approved,0
1143,3143,1,YZVM Ogrenci 1143,ogrenci1143@case.local,2.76,2023,approved,0
1144,3144,1,YZVM Ogrenci 1144,ogrenci1144@case.local,2.74,2024,approved,0
1145,3145,1,YZVM Ogrenci 1145,ogrenci1145@case.local,2.72,2023,approved,0
1146,3146,1,YZVM Ogrenci 1146,ogrenci1146@case.local,2.70,2024,approved,0
1147,3147,1,YZVM Ogrenci 1147,ogrenci1147@case.local,2.68,2023,approved,0
1148,3148,1,YZVM Ogrenci 1148,ogrenci1148@case.local,2.66,2024,approved,0
1149,3149,1,YZVM Ogrenci 1149,ogrenci1149@case.local,2.64,2023,approved,0
1150,3150,1,YZVM Ogrenci 1150,ogrenci1150@case.local,2.62,2024,approved,0
1151,3151,1,YZVM Ogrenci 1151,ogrenci1151@case.local,2.60,2023,approved,0
1152,3152,1,YZVM Ogrenci 1152,ogrenci1152@case.local,2.58,2024,approved,0
1153,3153,1,YZVM Ogrenci 1153,ogrenci1153@case.local,2.56,2023,approved,0
1154,3154,1,YZVM Ogrenci 1154,ogrenci1154@case.local,2.54,2024,approved,0
1155,3155,1,YZVM Ogrenci 1155,ogrenci1155@case.local,2.52,2023,approved,0
1156,3156,1,YZVM Ogrenci 1156,ogrenci1156@case.local,2.50,2024,approved,0
1157,3157,1,YZVM Ogrenci 1157,ogrenci1157@case.local,2.48,2023,approved,0
1158,3158,1,YZVM Ogrenci 1158,ogrenci1158@case.local,2.46,2024,approved,0
1159,3159,1,YZVM Ogrenci 1159,ogrenci1159@case.local,2.44,2023,approved,0
1160,3160,1,YZVM Ogrenci 1160,ogrenci1160@case.local,2.42,2024,approved,0
1161,3161,1,YZVM Ogrenci 1161,ogrenci1161@case.local,2.40,2023,approved,0
1162,3162,1,YZVM Ogrenci 1162,ogrenci1162@case.local,2.38,2024,approved,0
1163,3163,1,YZVM Ogrenci 1163,ogrenci1163@case.local,2.36,2023,approved,0
1164,3164,1,YZVM Ogrenci 1164,ogrenci1164@case.local,2.34,2024,approved,0
1165,3165,1,YZVM Ogrenci 1165,ogrenci1165@case.local,2.32,2023,approved,0
1166,3166,1,YZVM Ogrenci 1166,ogrenci1166@case.local,2.30,2024,approved,0
1167,3167,1,YZVM Ogrenci 1167,ogrenci1167@case.local,2.28,2023,approved,0
1168,3168,1,YZVM Ogrenci 1168,ogrenci1168@case.local,2.26,2024,approved,0
1169,3169,1,YZVM Ogrenci 1169,ogrenci1169@case.local,2.24,2023,approved,0
1170,3170,1,YZVM Ogrenci 1170,ogrenci1170@case.local,2.22,2024,approved,0
1171,3171,1,YZVM Ogrenci 1171,ogrenci1171@case.local,4.00,2023,approved,0
1172,3172,1,YZVM Ogrenci 1172,ogrenci1172@case.local,3.98,2024,approved,0
1173,3173,1,YZVM Ogrenci 1173,ogrenci1173@case.local,3.96,2023,approved,0
1174,3174,1,YZVM Ogrenci 1174,ogrenci1174@case.local,3.94,2024,approved,0
1175,3175,1,YZVM Ogrenci 1175,ogrenci1175@case.local,3.92,2023,approved,0
1176,3176,1,YZVM Ogrenci 1176,ogrenci1176@case.local,3.90,2024,approved,0
1177,3177,1,YZVM Ogrenci 1177,ogrenci1177@case.local,3.88,2023,approved,0
1178,3178,1,YZVM Ogrenci 1178,ogrenci1178@case.local,3.86,2024,approved,0
1179,3179,1,YZVM Ogrenci 1179,ogrenci1179@case.local,3.84,2023,approved,0
1180,3180,1,YZVM Ogrenci 1180,ogrenci1180@case.local,3.82,2024,approved,0
1181,3181,1,YZVM Ogrenci 1181,ogrenci1181@case.local,3.80,2023,approved,0
1182,3182,1,YZVM Ogrenci 1182,ogrenci1182@case.local,3.78,2024,approved,0
1183,3183,1,YZVM Ogrenci 1183,ogrenci1183@case.local,3.76,2023,approved,0
1184,3184,1,YZVM Ogrenci 1184,ogrenci1184@case.local,3.74,2024,approved,0
1185,3185,1,YZVM Ogrenci 1185,ogrenci1185@case.local,3.72,2023,approved,0
1186,3186,1,YZVM Ogrenci 1186,ogrenci1186@case.local,3.70,2024,approved,0
1187,3187,1,YZVM Ogrenci 1187,ogrenci1187@case.local,3.68,2023,approved,0
1188,3188,1,YZVM Ogrenci 1188,ogrenci1188@case.local,3.66,2024,approved,0
1189,3189,1,YZVM Ogrenci 1189,ogrenci1189@case.local,3.64,2023,approved,0
1190,3190,1,YZVM Ogrenci 1190,ogrenci1190@case.local,3.62,2024,approved,0
1191,3191,1,YZVM Ogrenci 1191,ogrenci1191@case.local,3.60,2023,approved,0
1192,3192,1,YZVM Ogrenci 1192,ogrenci1192@case.local,3.58,2024,approved,0
1193,3193,1,YZVM Ogrenci 1193,ogrenci1193@case.local,3.56,2023,approved,0
1194,3194,1,YZVM Ogrenci 1194,ogrenci1194@case.local,3.54,2024,approved,0
1195,3195,1,YZVM Ogrenci 1195,ogrenci1195@case.local,3.52,2023,approved,0
1196,3196,1,YZVM Ogrenci 1196,ogrenci1196@case.local,3.50,2024,approved,0
1197,3197,1,YZVM Ogrenci 1197,ogrenci1197@case.local,3.48,2023,approved,0
1198,3198,1,YZVM Ogrenci 1198,ogrenci1198@case.local,3.46,2024,approved,0
1199,3199,1,YZVM Ogrenci 1199,ogrenci1199@case.local,3.44,2023,approved,0
1200,3200,1,YZVM Ogrenci 1200,ogrenci1200@case.local,3.42,2024,approved,0
1201,3201,1,YZVM Ogrenci 1201,ogrenci1201@case.local,3.40,2023,approved,0
1202,3202,1,YZVM Ogrenci 1202,ogrenci1202@case.local,3.38,2024,approved,0
1203,3203,1,YZVM Ogrenci 1203,ogrenci1203@case.local,3.36,2023,approved,0
1204,3204,1,YZVM Ogrenci 1204,ogrenci1204@case.local,3.34,2024,approved,0
1205,3205,1,YZVM Ogrenci 1205,ogrenci1205@case.local,3.32,2023,approved,0
1206,3206,1,YZVM Ogrenci 1206,ogrenci1206@case.local,3.30,2024,approved,0
1207,3207,1,YZVM Ogrenci 1207,ogrenci1207@case.local,3.28,2023,approved,0
1208,3208,1,YZVM Ogrenci 1208,ogrenci1208@case.local,3.26,2024,approved,0
1209,3209,1,YZVM Ogrenci 1209,ogrenci1209@case.local,3.24,2023,approved,0
1210,3210,1,YZVM Ogrenci 1210,ogrenci1210@case.local,3.22,2024,approved,0
1211,3211,1,YZVM Ogrenci 1211,ogrenci1211@case.local,3.20,2023,approved,0
1212,3212,1,YZVM Ogrenci 1212,ogrenci1212@case.local,3.18,2024,approved,0
1213,3213,1,YZVM Ogrenci 1213,ogrenci1213@case.local,3.16,2023,approved,0
1214,3214,1,YZVM Ogrenci 1214,ogrenci1214@case.local,3.14,2024,approved,0
1215,3215,1,YZVM Ogrenci 1215,ogrenci1215@case.local,3.12,2023,approved,0
1216,3216,1,YZVM Ogrenci 1216,ogrenci1216@case.local,3.10,2024,approved,0
1217,3217,1,YZVM Ogrenci 1217,ogrenci1217@case.local,3.08,2023,approved,0
1218,3218,1,YZVM Ogrenci 1218,ogrenci1218@case.local,3.06,2024,approved,0
1219,3219,1,YZVM Ogrenci 1219,ogrenci1219@case.local,3.04,2023,approved,0
1220,3220,1,YZVM Ogrenci 1220,ogrenci1220@case.local,3.02,2024,approved,0
1221,3221,1,YZVM Ogrenci 1221,ogrenci1221@case.local,3.00,2023,approved,0
1222,3222,1,YZVM Ogrenci 1222,ogrenci1222@case.local,2.98,2024,approved,0
1223,3223,1,YZVM Ogrenci 1223,ogrenci1223@case.local,2.96,2023,approved,0
1224,3224,1,YZVM Ogrenci 1224,ogrenci1224@case.local,2.94,2024,approved,0
1225,3225,1,YZVM Ogrenci 1225,ogrenci1225@case.local,2.92,2023,approved,0
1226,3226,1,YZVM Ogrenci 1226,ogrenci1226@case.local,2.90,2024,approved,0
1227,3227,1,YZVM Ogrenci 1227,ogrenci1227@case.local,2.88,2023,approved,0
1228,3228,1,YZVM Ogrenci 1228,ogrenci1228@case.local,2.86,2024,approved,0
1229,3229,1,YZVM Ogrenci 1229,ogrenci1229@case.local,2.84,2023,approved,0
1230,3230,1,YZVM Ogrenci 1230,ogrenci1230@case.local,2.82,2024,approved,0
1231,3231,1,YZVM Ogrenci 1231,ogrenci1231@case.local,2.80,2023,approved,0
1232,3232,1,YZVM Ogrenci 1232,ogrenci1232@case.local,2.78,2024,approved,0
1233,3233,1,YZVM Ogrenci 1233,ogrenci1233@case.local,2.76,2023,approved,0
1234,3234,1,YZVM Ogrenci 1234,ogrenci1234@case.local,2.74,2024,approved,0
1235,3235,1,YZVM Ogrenci 1235,ogrenci1235@case.local,2.72,2023,approved,0
1236,3236,1,YZVM Ogrenci 1236,ogrenci1236@case.local,2.70,2024,approved,0
1237,3237,1,YZVM Ogrenci 1237,ogrenci1237@case.local,2.68,2023,approved,0
1238,3238,1,YZVM Ogrenci 1238,ogrenci1238@case.local,2.66,2024,approved,0
1239,3239,1,YZVM Ogrenci 1239,ogrenci1239@case.local,2.64,2023,approved,0
1240,3240,1,YZVM Ogrenci 1240,ogrenci1240@case.local,2.62,2024,approved,0
1241,3241,1,YZVM Ogrenci 1241,ogrenci1241@case.local,2.60,2023,approved,0
1242,3242,1,YZVM Ogrenci 1242,ogrenci1242@case.local,2.58,2024,approved,0
1243,3243,1,YZVM Ogrenci 1243,ogrenci1243@case.local,2.56,2023,approved,0
1244,3244,1,YZVM Ogrenci 1244,ogrenci1244@case.local,2.54,2024,approved,0
1245,3245,1,YZVM Ogrenci 1245,ogrenci1245@case.local,2.52,2023,approved,0
1246,3246,1,YZVM Ogrenci 1246,ogrenci1246@case.local,2.50,2024,approved,0
1247,3247,1,YZVM Ogrenci 1247,ogrenci1247@case.local,2.48,2023,approved,0
1248,3248,1,YZVM Ogrenci 1248,ogrenci1248@case.local,2.46,2024,approved,0
1249,3249,1,YZVM Ogrenci 1249,ogrenci1249@case.local,2.44,2023,approved,0
1250,3250,1,YZVM Ogrenci 1250,ogrenci1250@case.local,2.42,2024,approved,0
1251,3251,1,YZVM Ogrenci 1251,ogrenci1251@case.local,2.40,2023,approved,0
1252,3252,1,YZVM Ogrenci 1252,ogrenci1252@case.local,2.38,2024,approved,0
1253,3253,1,YZVM Ogrenci 1253,ogrenci1253@case.local,2.36,2023,approved,0
1254,3254,1,YZVM Ogrenci 1254,ogrenci1254@case.local,2.34,2024,approved,0
1255,3255,1,YZVM Ogrenci 1255,ogrenci1255@case.local,2.32,2023,approved,0
1256,3256,1,YZVM Ogrenci 1256,ogrenci1256@case.local,2.30,2024,approved,0
1257,3257,1,YZVM Ogrenci 1257,ogrenci1257@case.local,2.28,2023,approved,0
1258,3258,1,YZVM Ogrenci 1258,ogrenci1258@case.local,2.26,2024,approved,0
1259,3259,1,YZVM Ogrenci 1259,ogrenci1259@case.local,2.24,2023,approved,0
1260,3260,1,YZVM Ogrenci 1260,ogrenci1260@case.local,2.22,2024,approved,0
1261,3261,1,YZVM Ogrenci 1261,ogrenci1261@case.local,4.00,2023,approved,0
1262,3262,1,YZVM Ogrenci 1262,ogrenci1262@case.local,3.98,2024,approved,0
1263,3263,1,YZVM Ogrenci 1263,ogrenci1263@case.local,3.96,2023,approved,0
1264,3264,1,YZVM Ogrenci 1264,ogrenci1264@case.local,3.94,2024,approved,0
1265,3265,1,YZVM Ogrenci 1265,ogrenci1265@case.local,3.92,2023,approved,0
1266,3266,1,YZVM Ogrenci 1266,ogrenci1266@case.local,3.90,2024,approved,0
1267,3267,1,YZVM Ogrenci 1267,ogrenci1267@case.local,3.88,2023,approved,0
1268,3268,1,YZVM Ogrenci 1268,ogrenci1268@case.local,3.86,2024,approved,0
1269,3269,1,YZVM Ogrenci 1269,ogrenci1269@case.local,3.84,2023,approved,0
1270,3270,1,YZVM Ogrenci 1270,ogrenci1270@case.local,3.82,2024,approved,0
1271,3271,1,YZVM Ogrenci 1271,ogrenci1271@case.local,3.80,2023,approved,0
1272,3272,1,YZVM Ogrenci 1272,ogrenci1272@case.local,3.78,2024,approved,0
1273,3273,1,YZVM Ogrenci 1273,ogrenci1273@case.local,3.76,2023,approved,0
1274,3274,1,YZVM Ogrenci 1274,ogrenci1274@case.local,3.74,2024,approved,0
1275,3275,1,YZVM Ogrenci 1275,ogrenci1275@case.local,3.72,2023,approved,0
1276,3276,1,YZVM Ogrenci 1276,ogrenci1276@case.local,3.70,2024,approved,0
1277,3277,1,YZVM Ogrenci 1277,ogrenci1277@case.local,3.68,2023,approved,0
1278,3278,1,YZVM Ogrenci 1278,ogrenci1278@case.local,3.66,2024,approved,0
1279,3279,1,YZVM Ogrenci 1279,ogrenci1279@case.local,3.64,2023,approved,0
1280,3280,1,YZVM Ogrenci 1280,ogrenci1280@case.local,3.62,2024,approved,0
1281,3281,1,YZVM Ogrenci 1281,ogrenci1281@case.local,3.60,2023,approved,0
1282,3282,1,YZVM Ogrenci 1282,ogrenci1282@case.local,3.58,2024,approved,0
1283,3283,1,YZVM Ogrenci 1283,ogrenci1283@case.local,3.56,2023,approved,0
1284,3284,1,YZVM Ogrenci 1284,ogrenci1284@case.local,3.54,2024,approved,0
1285,3285,1,YZVM Ogrenci 1285,ogrenci1285@case.local,3.52,2023,approved,0
1286,3286,1,YZVM Ogrenci 1286,ogrenci1286@case.local,3.50,2024,approved,0
1287,3287,1,YZVM Ogrenci 1287,ogrenci1287@case.local,3.48,2023,approved,0
1288,3288,1,YZVM Ogrenci 1288,ogrenci1288@case.local,3.46,2024,approved,0
1289,3289,1,YZVM Ogrenci 1289,ogrenci1289@case.local,3.44,2023,approved,0
1290,3290,1,YZVM Ogrenci 1290,ogrenci1290@case.local,3.42,2024,approved,0
1291,3291,1,YZVM Ogrenci 1291,ogrenci1291@case.local,3.40,2023,approved,0
1292,3292,1,YZVM Ogrenci 1292,ogrenci1292@case.local,3.38,2024,approved,0
1293,3293,1,YZVM Ogrenci 1293,ogrenci1293@case.local,3.36,2023,approved,0
1294,3294,1,YZVM Ogrenci 1294,ogrenci1294@case.local,3.34,2024,approved,0
1295,3295,1,YZVM Ogrenci 1295,ogrenci1295@case.local,3.32,2023,approved,0
1296,3296,1,YZVM Ogrenci 1296,ogrenci1296@case.local,3.30,2024,approved,0
1297,3297,1,YZVM Ogrenci 1297,ogrenci1297@case.local,3.28,2023,approved,0
1298,3298,1,YZVM Ogrenci 1298,ogrenci1298@case.local,3.26,2024,approved,0
1299,3299,1,YZVM Ogrenci 1299,ogrenci1299@case.local,3.24,2023,approved,0
1300,3300,1,YZVM Ogrenci 1300,ogrenci1300@case.local,3.22,2024,approved,0
1301,3301,1,YZVM Ogrenci 1301,ogrenci1301@case.local,3.20,2023,approved,0
1302,3302,1,YZVM Ogrenci 1302,ogrenci1302@case.local,3.18,2024,approved,0
1303,3303,1,YZVM Ogrenci 1303,ogrenci1303@case.local,3.16,2023,approved,0
1304,3304,1,YZVM Ogrenci 1304,ogrenci1304@case.local,3.14,2024,approved,0
1305,3305,1,YZVM Ogrenci 1305,ogrenci1305@case.local,3.12,2023,approved,0
1306,3306,1,YZVM Ogrenci 1306,ogrenci1306@case.local,3.10,2024,approved,0
1307,3307,1,YZVM Ogrenci 1307,ogrenci1307@case.local,3.08,2023,approved,0
1308,3308,1,YZVM Ogrenci 1308,ogrenci1308@case.local,3.06,2024,approved,0
1309,3309,1,YZVM Ogrenci 1309,ogrenci1309@case.local,3.04,2023,approved,0
1310,3310,1,YZVM Ogrenci 1310,ogrenci1310@case.local,3.02,2024,approved,0
1311,3311,1,YZVM Ogrenci 1311,ogrenci1311@case.local,3.00,2023,approved,0
1312,3312,1,YZVM Ogrenci 1312,ogrenci1312@case.local,2.98,2024,approved,0
1313,3313,1,YZVM Ogrenci 1313,ogrenci1313@case.local,2.96,2023,approved,0
1314,3314,1,YZVM Ogrenci 1314,ogrenci1314@case.local,2.94,2024,approved,0
1315,3315,1,YZVM Ogrenci 1315,ogrenci1315@case.local,2.92,2023,approved,0
1316,3316,1,YZVM Ogrenci 1316,ogrenci1316@case.local,2.90,2024,approved,0
1317,3317,1,YZVM Ogrenci 1317,ogrenci1317@case.local,2.88,2023,approved,0
1318,3318,1,YZVM Ogrenci 1318,ogrenci1318@case.local,2.86,2024,approved,0
1319,3319,1,YZVM Ogrenci 1319,ogrenci1319@case.local,2.84,2023,approved,0
1320,3320,1,YZVM Ogrenci 1320,ogrenci1320@case.local,2.82,2024,approved,0
1321,3321,1,YZVM Ogrenci 1321,ogrenci1321@case.local,2.80,2023,approved,0
1322,3322,1,YZVM Ogrenci 1322,ogrenci1322@case.local,2.78,2024,approved,0
1323,3323,1,YZVM Ogrenci 1323,ogrenci1323@case.local,2.76,2023,approved,0
