id,user_id,department_id,full_name,email,gano,entry_year,approval_status,is_assigned
317,2317,1,YZVM Ogrenci 0317,ogrenci317@case.local,3.08,2023,approved,0
318,2318,1,YZVM Ogrenci 0318,ogrenci318@case.local,3.06,2024,approved,0
319,2319,1,YZVM Ogrenci 0319,ogrenci319@case.local,3.04,2023,approved,0
320,2320,1,YZVM Ogrenci 0320,ogrenci320@case.local,3.02,2024,approved,0
321,2321,1,YZVM Ogrenci 0321,ogrenci321@case.local,3.00,2023,approved,0
322,2322,1,YZVM Ogrenci 0322,ogrenci322@case.local,2.98,2024,approved,0
323,2323,1,YZVM Ogrenci 0323,ogrenci323@case.local,2.96,2023,approved,0
324,2324,1,YZVM Ogrenci 0324,ogrenci324@case.local,2.94,2024,approved,0
325,2325,1,YZVM Ogrenci 0325,ogrenci325@case.local,2.92,2023,approved,0
326,2326,1,YZVM Ogrenci 0326,ogrenci326@case.local,2.90,2024,approved,0
327,2327,1,YZVM Ogrenci 0327,ogrenci327@case.local,2.88,2023,approved,0
328,2328,1,YZVM Ogrenci 0328,ogrenci328@case.local,2.86,2024,approved,0
329,2329,1,YZVM Ogrenci 0329,ogrenci329@case.local,2.84,2023,approved,0
330,2330,1,YZVM Ogrenci 0330,ogrenci330@case.local,2.82,2024,approved,0
331,2331,1,YZVM Ogrenci 0331,ogrenci331@case.local,2.80,2023,approved,0
332,2332,1,YZVM Ogrenci 0332,ogrenci332@case.local,2.78,2024,approved,0
333,2333,1,YZVM Ogrenci 0333,ogrenci333@case.local,2.76,2023,approved,0
334,2334,1,YZVM Ogrenci 0334,ogrenci334@case.local,2.74,2024,approved,0
335,2335,1,YZVM Ogrenci 0335,ogrenci335@case.local,2.72,2023,approved,0
336,2336,1,YZVM Ogrenci 0336,ogrenci336@case.local,2.70,2024,approved,0
337,2337,1,YZVM Ogrenci 0337,ogrenci337@case.local,2.68,2023,approved,0
338,2338,1,YZVM Ogrenci 0338,ogrenci338@case.local,2.66,2024,approved,0
339,2339,1,YZVM Ogrenci 0339,ogrenci339@case.local,2.64,2023,approved,0
340,2340,1,YZVM Ogrenci 0340,ogrenci340@case.local,2.62,2024,approved,0
341,2341,1,YZVM Ogrenci 0341,ogrenci341@case.local,2.60,2023,approved,0
342,2342,1,YZVM Ogrenci 0342,ogrenci342@case.local,2.58,2024,approved,0
343,2343,1,YZVM Ogrenci 0343,ogrenci343@case.local,2.56,2023,approved,0
344,2344,1,YZVM Ogrenci 0344,ogrenci344@case.local,2.54,2024,approved,0
345,2345,1,YZVM Ogrenci 0345,ogrenci345@case.local,2.52,2023,approved,0
346,2346,1,YZVM Ogrenci 0346,ogrenci346@case.local,2.50,2024,approved,0
347,2347,1,YZVM Ogrenci 0347,ogrenci347@case.local,2.48,2023,approved,0
348,2348,1,YZVM Ogrenci 0348,ogrenci348@case.local,2.46,2024,approved,0
349,2349,1,YZVM Ogrenci 0349,ogrenci349@case.local,2.44,2023,approved,0
350,2350,1,YZVM Ogrenci 0350,ogrenci350@case.local,2.42,2024,approved,0
351,2351,1,YZVM Ogrenci 0351,ogrenci351@case.local,2.40,2023,approved,0
352,2352,1,YZVM Ogrenci 0352,ogrenci352@case.local,2.38,2024,approved,0
353,2353,1,YZVM Ogrenci 0353,ogrenci353@case.local,2.36,2023,approved,0
354,2354,1,YZVM Ogrenci 0354,ogrenci354@case.local,2.34,2024,approved,0
355,2355,1,YZVM Ogrenci 0355,ogrenci355@case.local,2.32,2023,approved,0
356,2356,1,YZVM Ogrenci 0356,ogrenci356@case.local,2.30,2024,approved,0
357,2357,1,YZVM Ogrenci 0357,ogrenci357@case.local,2.28,2023,approved,0
358,2358,1,YZVM Ogrenci 0358,ogrenci358@case.local,2.26,2024,approved,0
359,2359,1,YZVM Ogrenci 0359,ogrenci359@case.local,2.24,2023,approved,0
360,2360,1,YZVM Ogrenci 0360,ogrenci360@case.local,2.22,2024,approved,0
361,2361,1,YZVM Ogrenci 0361,ogrenci361@case.local,4.00,2023,approved,0
362,2362,1,YZVM Ogrenci 0362,ogrenci362@case.local,3.98,2024,approved,0
363,2363,1,YZVM Ogrenci 0363,ogrenci363@case.local,3.96,2023,approved,0
364,2364,1,YZVM Ogrenci 0364,ogrenci364@case.local,3.94,2024,approved,0
365,2365,1,YZVM Ogrenci 0365,ogrenci365@case.local,3.92,2023,approved,0
366,2366,1,YZVM Ogrenci 0366,ogrenci366@case.local,3.90,2024,approved,0
367,2367,1,YZVM Ogrenci 0367,ogrenci367@case.local,3.88,2023,approved,0
368,2368,1,YZVM Ogrenci 0368,ogrenci368@case.local,3.86,2024,approved,0
369,2369,1,YZVM Ogrenci 0369,ogrenci369@case.local,3.84,2023,approved,0
370,2370,1,YZVM Ogrenci 0370,ogrenci370@case.local,3.82,2024,approved,0
371,2371,1,YZVM Ogrenci 0371,ogrenci371@case.local,3.80,2023,approved,0
372,2372,1,YZVM Ogrenci 0372,ogrenci372@case.local,3.78,2024,approved,0
373,2373,1,YZVM Ogrenci 0373,ogrenci373@case.local,3.76,2023,approved,0
374,2374,1,YZVM Ogrenci 0374,ogrenci374@case.local,3.74,2024,approved,0
375,2375,1,YZVM Ogrenci 0375,ogrenci375@case.local,3.72,2023,approved,0
376,2376,1,YZVM Ogrenci 0376,ogrenci376@case.local,3.70,2024,approved,0
377,2377,1,YZVM Ogrenci 0377,ogrenci377@case.local,3.68,2023,approved,0
378,2378,1,YZVM Ogrenci 0378,ogrenci378@case.local,3.66,2024,approved,0
379,2379,1,YZVM Ogrenci 0379,ogrenci379@case.local,3.64,2023,approved,0
380,2380,1,YZVM Ogrenci 0380,ogrenci380@case.local,3.62,2024,approved,0
381,2381,1,YZVM Ogrenci 0381,ogrenci381@case.local,3.60,2023,approved,0
382,2382,1,YZVM Ogrenci 0382,ogrenci382@case.local,3.58,2024,approved,0
383,2383,1,YZVM Ogrenci 0383,ogrenci383@case.local,3.56,2023,approved,0
384,2384,1,YZVM Ogrenci 0384,ogrenci384@case.local,3.54,2024,approved,0
385,2385,1,YZVM Ogrenci 0385,ogrenci385@case.local,3.52,2023,approved,0
386,2386,1,YZVM Ogrenci 0386,ogrenci386@case.local,3.50,2024,approved,0
387,2387,1,YZVM Ogrenci 0387,ogrenci387@case.local,3.48,2023,approved,0
388,2388,1,YZVM Ogrenci 0388,ogrenci388@case.local,3.46,2024,approved,0
389,2389,1,YZVM Ogrenci 0389,ogrenci389@case.local,3.44,2023,approved,0
390,2390,1,YZVM Ogrenci 0390,ogrenci390@case.local,3.42,2024,approved,0
391,2391,1,YZVM Ogrenci 0391,ogrenci391@case.local,3.40,2023,approved,0
392,2392,1,YZVM Ogrenci 0392,ogrenci392@case.local,3.38,2024,approved,0
393,2393,1,YZVM Ogrenci 0393,ogrenci393@case.local,3.36,2023,approved,0
394,2394,1,YZVM Ogrenci 0394,ogrenci394@case.local,3.34,2024,approved,0
395,2395,1,YZVM Ogrenci 0395,ogrenci395@case.local,3.32,2023,approved,0
396,2396,1,YZVM Ogrenci 0396,ogrenci396@case.local,3.30,2024,approved,0
397,2397,1,YZVM Ogrenci 0397,ogrenci397@case.local,3.28,2023,approved,0
398,2398,1,YZVM Ogrenci 0398,ogrenci398@case.local,3.26,2024,approved,0
399,2399,1,YZVM Ogrenci 0399,ogrenci399@case.local,3.24,2023,approved,0
400,2400,1,YZVM Ogrenci 0400,ogrenci400@case.local,3.22,2024,approved,0
401,2401,1,YZVM Ogrenci 0401,ogrenci401@case.local,3.20,2023,approved,0
402,2402,1,YZVM Ogrenci 0402,ogrenci402@case.local,3.18,2024,approved,0
403,2403,1,YZVM Ogrenci 0403,ogrenci403@case.local,3.16,2023,approved,0
404,2404,1,YZVM Ogrenci 0404,ogrenci404@case.local,3.14,2024,approved,0
405,2405,1,YZVM Ogrenci 0405,ogrenci405@case.local,3.12,2023,approved,0
406,2406,1,YZVM Ogrenci 0406,ogrenci406@case.local,3.10,2024,approved,0
407,2407,1,YZVM Ogrenci 0407,ogrenci407@case.local,3.08,2023,approved,0
408,2408,1,YZVM Ogrenci 0408,ogrenci408@case.local,3.06,2024,approved,0
409,2409,1,YZVM Ogrenci 0409,ogrenci409@case.local,3.04,2023,approved,0
410,2410,1,YZVM Ogrenci 0410,ogrenci410@case.local,3.02,2024,approved,0
411,2411,1,YZVM Ogrenci 0411,ogrenci411@case.local,3.00,2023,approved,0
412,2412,1,YZVM Ogrenci 0412,ogrenci412@case.local,2.98,2024,approved,0
413,2413,1,YZVM Ogrenci 0413,ogrenci413@case.local,2.96,2023,approved,0
414,2414,1,YZVM Ogrenci 0414,ogrenci414@case.local,2.94,2024,approved,0
415,2415,1,YZVM Ogrenci 0415,ogrenci415@case.local,2.92,2023,approved,0
416,2416,1,YZVM Ogrenci 0416,ogrenci416@case.local,2.90,2024,approved,0
417,2417,1,YZVM Ogrenci 0417,ogrenci417@case.local,2.88,2023,approved,0
418,2418,1,YZVM Ogrenci 0418,ogrenci418@case.local,2.86,2024,approved,0
419,2419,1,YZVM Ogrenci 0419,ogrenci419@case.local,2.84,2023,approved,0
420,2420,1,YZVM Ogrenci 0420,ogrenci420@case.local,2.82,2024,approved,0
421,2421,1,YZVM Ogrenci 0421,ogrenci421@case.local,2.80,2023,approved,0
422,2422,1,YZVM Ogrenci 0422,ogrenci422@case.local,2.78,2024,approved,0
423,2423,1,YZVM Ogrenci 0423,ogrenci423@case.local,2.76,2023,approved,0
424,2424,1,YZVM Ogrenci 0424,ogrenci424@case.local,2.74,2024,approved,0
425,2425,1,YZVM Ogrenci 0425,ogrenci425@case.local,2.72,2023,approved,0
426,2426,1,YZVM Ogrenci 0426,ogrenci426@case.local,2.70,2024,approved,0
427,2427,1,YZVM Ogrenci 0427,ogrenci427@case.local,2.68,2023,approved,0
428,2428,1,YZVM Ogrenci 0428,ogrenci428@case.local,2.66,2024,approved,0
429,2429,1,YZVM Ogrenci 0429,ogrenci429@case.local,2.64,2023,approved,0
430,2430,1,YZVM Ogrenci 0430,ogrenci430@case.local,2.62,2024,approved,0
431,2431,1,YZVM Ogrenci 0431,ogrenci431@case.local,2.60,2023,approved,0
432,2432,1,YZVM Ogrenci 0432,ogrenci432@case.local,2.58,2024,approved,0
433,2433,1,YZVM Ogrenci 0433,ogrenci433@case.local,2.56,2023,approved,0
434,2434,1,YZVM Ogrenci 0434,ogrenci434@case.local,2.54,2024,approved,0
435,2435,1,YZVM Ogrenci 0435,ogrenci435@case.local,2.52,2023,approved,0
436,2436,1,YZVM Ogrenci 0436,ogrenci436@case.local,2.50,2024,approved,0
437,2437,1,YZVM Ogrenci 0437,ogrenci437@case.local,2.48,2023,approved,0
438,2438,1,YZVM Ogrenci 0438,ogrenci438@case.local,2.46,2024,approved,0
439,2439,1,YZVM Ogrenci 0439,ogrenci439@case.local,2.44,2023,approved,0
440,2440,1,YZVM Ogrenci 0440,ogrenci440@case.local,2.42,2024,approved,0
441,2441,1,YZVM Ogrenci 0441,ogrenci441@case.local,2.40,2023,approved,0
442,2442,1,YZVM Ogrenci 0442,ogrenci442@case.local,2.38,2024,approved,0
443,2443,1,YZVM Ogrenci 0443,ogrenci443@case.local,2.36,2023,approved,0
444,2444,1,YZVM Ogrenci 0444,ogrenci444@case.local,2.34,2024,approved,0
445,2445,1,YZVM Ogrenci 0445,ogrenci445@case.local,2.32,2023,approved,0
446,2446,1,YZVM Ogrenci 0446,ogrenci446@case.local,2.30,2024,approved,0
447,2447,1,YZVM Ogrenci 0447,ogrenci447@case.local,2.28,2023,approved,0
448,2448,1,YZVM Ogrenci 0448,ogrenci448@case.local,2.26,2024,approved,0
449,2449,1,YZVM Ogrenci 0449,ogrenci449@case.local,2.24,2023,approved,0
450,2450,1,YZVM Ogrenci 0450,ogrenci450@case.local,2.22,2024,approved,0
451,2451,1,YZVM Ogrenci 0451,ogrenci451@case.local,4.00,2023,approved,0
452,2452,1,YZVM Ogrenci 0452,ogrenci452@case.local,3.98,2024,approved,0
453,2453,1,YZVM Ogrenci 0453,ogrenci453@case.local,3.96,2023,approved,0
454,2454,1,YZVM Ogrenci 0454,ogrenci454@case.local,3.94,2024,approved,0
455,2455,1,YZVM Ogrenci 0455,ogrenci455@case.local,3.92,2023,approved,0
456,2456,1,YZVM Ogrenci 0456,ogrenci456@case.local,3.90,2024,approved,0
457,2457,1,YZVM Ogrenci 0457,ogrenci457@case.local,3.88,2023,approved,0
458,2458,1,YZVM Ogrenci 0458,ogrenci458@case.local,3.86,2024,approved,0
459,2459,1,YZVM Ogrenci 0459,ogrenci459@case.local,3.84,2023,approved,0
460,2460,1,YZVM Ogrenci 0460,ogrenci460@case.local,3.82,2024,approved,0
461,2461,1,YZVM Ogrenci 0461,ogrenci461@case.local,3.80,2023,approved,0
462,2462,1,YZVM Ogrenci 0462,ogrenci462@case.local,3.78,2024,approved,0
463,2463,1,YZVM Ogrenci 0463,ogrenci463@case.local,3.76,2023,approved,0
464,2464,1,YZVM Ogrenci 0464,ogrenci464@case.local,3.74,2024,approved,0
465,2465,1,YZVM Ogrenci 0465,ogrenci465@case.local,3.72,2023,approved,0
466,2466,1,YZVM Ogrenci 0466,ogrenci466@case.local,3.70,2024,approved,0
467,2467,1,YZVM Ogrenci 0467,ogrenci467@case.local,3.68,2023,approved,0
468,2468,1,YZVM Ogrenci 0468,ogrenci468@case.local,3.66,2024,approved,0
469,2469,1,YZVM Ogrenci 0469,ogrenci469@case.local,3.64,2023,approved,0
470,2470,1,YZVM Ogrenci 0470,ogrenci470@case.local,3.62,2024,approved,0
471,2471,1,YZVM Ogrenci 0471,ogrenci471@case.local,3.60,2023,approved,0
472,2472,1,YZVM Ogrenci 0472,ogrenci472@case.local,3.58,2024,approved,0
473,2473,1,YZVM Ogrenci 0473,ogrenci473@case.local,3.56,2023,approved,0
474,2474,1,YZVM Ogrenci 0474,ogrenci474@case.local,3.54,2024,approved,0
475,2475,1,YZVM Ogrenci 0475,ogrenci475@case.local,3.52,2023,approved,0
476,2476,1,YZVM Ogrenci 0476,ogrenci476@case.local,3.50,2024,approved,0
477,2477,1,YZVM Ogrenci 0477,ogrenci477@case.local,3.48,2023,approved,0
478,2478,1,YZVM Ogrenci 0478,ogrenci478@case.local,3.46,2024,approved,0
479,2479,1,YZVM Ogrenci 0479,ogrenci479@case.local,3.44,2023,approved,0
480,2480,1,YZVM Ogrenci 0480,ogrenci480@case.local,3.42,2024,approved,0
481,2481,1,YZVM Ogrenci 0481,ogrenci481@case.local,3.40,2023,approved,0
482,2482,1,YZVM Ogrenci 0482,ogrenci482@case.local,3.38,2024,approved,0
483,2483,1,YZVM Ogrenci 0483,ogrenci483@case.local,3.36,2023,approved,0
484,2484,1,YZVM Ogrenci 0484,ogrenci484@case.local,3.34,2024,approved,0
485,2485,1,YZVM Ogrenci 0485,ogrenci485@case.local,3.32,2023,approved,0
486,2486,1,YZVM Ogrenci 0486,ogrenci486@case.local,3.30,2024,approved,0
487,2487,1,YZVM Ogrenci 0487,ogrenci487@case.local,3.28,2023,approved,0
488,2488,1,YZVM Ogrenci 0488,ogrenci488@case.local,3.26,2024,approved,0
489,2489,1,YZVM Ogrenci 0489,ogrenci489@case.local,3.24,2023,approved,0
490,2490,1,YZVM Ogrenci 0490,ogrenci490@case.local,3.22,2024,approved,0
491,2491,1,YZVM Ogrenci 0491,ogrenci491@case.local,3.20,2023,approved,0
492,2492,1,YZVM Ogrenci 0492,ogrenci492@case.local,3.18,2024,approved,0
493,2493,1,YZVM Ogrenci 0493,ogrenci493@case.local,3.16,2023,approved,0
494,2494,1,YZVM Ogrenci 0494,ogrenci494@case.local,3.14,2024,approved,0
495,2495,1,YZVM Ogrenci 0495,ogrenci495@case.local,3.12,2023,approved,0
496,2496,1,YZVM Ogrenci 0496,ogrenci496@case.local,3.10,2024,approved,0
497,2497,1,YZVM Ogrenci 0497,ogrenci497@case.local,3.08,2023,approved,0
498,2498,1,YZVM Ogrenci 0498,ogrenci498@case.local,3.06,2024,approved,0
499,2499,1,YZVM Ogrenci 0499,ogrenci499@case.local,3.04,2023,approved,0
500,2500,1,YZVM Ogrenci 0500,ogrenci500@case.local,3.02,2024,approved,0
